customer_key,r_score,f_score,m_score,monetary,segment
2331,1,1,1,28220.60,At Risk
1022,1,1,1,28300.96,At Risk
6427,1,1,1,28322.13,At Risk
2932,3,2,1,28394.79,Regular
3943,2,1,1,28432.08,At Risk
4484,2,1,1,28444.71,At Risk
7745,1,1,1,28467.64,At Risk
3744,4,3,1,28486.49,Recent
5386,4,1,1,28579.75,Recent
3087,3,2,1,28692.55,Regular
3275,3,2,1,28721.61,Regular
1302,1,1,1,28734.30,At Risk
498,5,1,1,28743.40,Recent
266,1,1,1,28746.43,At Risk
1308,1,1,1,28766.38,At Risk
5760,3,3,1,28769.83,Regular
2234,1,1,1,28771.65,At Risk
1547,3,2,1,28827.22,Regular
7529,4,2,1,28837.10,Recent
374,1,1,1,28847.10,At Risk
3909,4,1,1,28885.98,Recent
1642,4,2,1,28905.50,Recent
5122,4,2,1,28909.18,Recent
8129,1,1,1,28921.24,At Risk
2370,3,3,1,28924.78,Regular
9645,5,1,1,28943.39,Recent
7310,3,1,1,28951.17,Regular
7076,4,2,1,28975.12,Recent
7403,5,1,1,29114.37,Recent
6874,4,2,1,29126.61,Recent
7964,2,1,1,29132.85,At Risk
1450,3,1,1,29159.44,Regular
1992,3,2,1,29197.36,Regular
8602,2,1,1,29204.68,At Risk
3366,1,2,1,29223.71,At Risk
2439,1,1,1,29224.77,At Risk
7548,1,2,1,29226.15,At Risk
220,5,1,1,29239.75,Recent
3172,4,3,1,29298.75,Recent
659,1,1,1,29350.78,At Risk
849,5,1,1,29369.93,Recent
9009,2,1,1,29426.73,At Risk
7744,2,1,1,29452.23,At Risk
9761,5,2,1,29452.97,Recent
2713,3,2,1,29462.85,Regular
4908,2,2,1,29498.76,At Risk
8449,2,2,1,29523.78,At Risk
7992,2,2,1,29534.31,At Risk
4789,1,1,1,29546.98,At Risk
910,1,1,1,29583.96,At Risk
6953,2,1,1,29609.07,At Risk
2059,1,1,1,29627.71,At Risk
4226,1,1,1,29644.07,At Risk
9153,5,3,1,29736.23,Recent
5983,4,2,1,29797.83,Recent
3144,2,2,1,29870.80,At Risk
5352,1,1,1,29928.68,At Risk
777,1,1,1,29950.90,At Risk
4281,5,2,1,29972.02,Recent
2890,4,1,1,29977.34,Recent
2530,1,1,1,30028.02,At Risk
6388,5,1,1,30041.07,Recent
6424,1,1,1,30051.93,At Risk
5053,1,1,1,30052.47,At Risk
2665,4,2,1,30061.46,Recent
4818,2,1,1,30062.82,At Risk
7134,1,1,1,30111.29,At Risk
1753,2,1,1,30182.82,At Risk
3935,5,3,1,30228.43,Recent
234,3,2,1,30333.86,Regular
3041,4,3,1,30338.40,Recent
4708,1,1,1,30371.75,At Risk
2546,4,3,1,30393.82,Recent
8263,2,2,1,30396.47,At Risk
6599,5,3,1,30408.92,Recent
9756,1,1,1,30414.77,At Risk
5568,3,3,1,30416.15,Regular
1113,1,2,1,30421.31,At Risk
7320,5,1,1,30425.34,Recent
5920,1,1,1,30429.78,At Risk
3324,1,1,1,30430.96,At Risk
9100,3,2,1,30474.31,Regular
1657,2,1,1,30483.77,At Risk
2186,4,1,1,30583.71,Recent
475,4,3,1,30663.20,Recent
2988,1,2,1,30665.95,At Risk
1814,2,2,1,30684.36,At Risk
297,1,1,1,30709.31,At Risk
2592,4,3,1,30791.57,Recent
2876,2,1,1,30857.83,At Risk
8501,2,1,1,30858.70,At Risk
4841,5,1,1,30932.17,Recent
7979,5,3,1,30938.82,Recent
1504,3,1,1,30944.35,Regular
6544,1,1,1,30963.18,At Risk
9342,2,2,1,30982.07,At Risk
7517,1,2,1,30982.61,At Risk
1673,2,1,1,30988.46,At Risk
2095,2,2,1,30997.67,At Risk
6197,1,1,1,31020.85,At Risk
428,1,2,1,31032.40,At Risk
563,1,1,1,31042.46,At Risk
2777,1,1,1,31049.61,At Risk
4503,2,1,1,31067.48,At Risk
9514,3,3,1,31068.42,Regular
1496,1,2,1,31078.99,At Risk
5691,4,1,1,31121.36,Recent
5699,1,1,1,31122.15,At Risk
9089,2,2,1,31139.15,At Risk
9453,4,3,1,31178.26,Recent
4907,1,1,1,31187.35,At Risk
4419,5,1,1,31199.12,Recent
6022,4,3,1,31229.06,Recent
4731,1,1,1,31249.53,At Risk
7486,1,1,1,31253.62,At Risk
1271,1,1,1,31295.37,At Risk
7641,5,3,1,31350.71,Recent
9246,1,1,1,31479.77,At Risk
8111,2,1,1,31481.10,At Risk
8485,1,1,1,31484.25,At Risk
8524,1,1,1,31501.20,At Risk
2270,4,1,1,31503.42,Recent
6686,3,2,1,31517.65,Regular
3764,1,1,1,31540.99,At Risk
5231,3,3,1,31648.47,Regular
6133,4,1,1,31656.86,Recent
3251,1,1,1,31687.38,At Risk
5502,2,1,1,31734.12,At Risk
7667,1,2,1,31770.78,At Risk
3016,1,1,1,31778.45,At Risk
6950,1,1,1,31806.96,At Risk
5670,2,2,1,31807.90,At Risk
2169,4,3,1,31841.65,Recent
3315,2,1,1,31844.50,At Risk
729,1,2,1,31850.33,At Risk
9099,1,1,1,31851.22,At Risk
8973,3,2,1,31854.83,Regular
8115,1,1,1,31888.35,At Risk
6053,2,2,1,31902.86,At Risk
3255,1,1,1,31904.76,At Risk
7351,3,2,1,31925.99,Regular
951,1,1,1,32009.65,At Risk
7824,5,2,1,32066.10,Recent
8052,5,1,1,32067.18,Recent
7794,3,1,1,32068.50,Regular
6811,1,2,1,32072.07,At Risk
9733,3,2,1,32080.87,Regular
5003,1,1,1,32116.41,At Risk
1028,1,1,1,32151.07,At Risk
3867,5,3,1,32178.53,Recent
4121,1,1,1,32181.83,At Risk
8944,4,3,1,32185.97,Recent
8738,1,1,1,32198.87,At Risk
6069,2,2,1,32232.41,At Risk
8122,1,1,1,32277.35,At Risk
304,4,1,1,32288.92,Recent
5657,1,1,1,32321.19,At Risk
6978,1,2,1,32322.34,At Risk
7168,3,4,1,32328.22,Regular
5114,4,2,1,32399.04,Recent
3289,3,2,1,32413.69,Regular
4052,1,1,1,32454.05,At Risk
360,2,1,1,32459.92,At Risk
7097,1,1,1,32500.09,At Risk
252,3,2,1,32533.16,Regular
5669,2,1,1,32537.95,At Risk
6311,4,2,1,32557.83,Recent
9262,4,1,1,32563.11,Recent
284,3,1,1,32563.36,Regular
6746,1,1,1,32573.49,At Risk
3951,5,1,1,32577.88,Recent
8814,1,1,1,32605.23,At Risk
7532,1,1,1,32642.10,At Risk
6822,1,1,1,32672.30,At Risk
309,1,1,1,32723.90,At Risk
1537,1,1,1,32770.37,At Risk
1045,3,1,1,32791.50,Regular
7781,1,2,1,32828.99,At Risk
9360,1,2,1,32877.10,At Risk
9069,3,1,1,32920.53,Regular
7873,1,1,1,32962.92,At Risk
3758,2,2,1,32966.17,At Risk
5800,2,1,1,33011.29,At Risk
4932,5,2,1,33019.22,Recent
2727,1,1,1,33109.57,At Risk
7139,4,1,1,33147.59,Recent
8887,2,2,1,33157.79,At Risk
679,1,1,1,33167.62,At Risk
1733,1,1,1,33224.85,At Risk
8915,2,1,1,33241.44,At Risk
7724,1,1,1,33327.66,At Risk
6284,5,1,1,33341.48,Recent
4014,1,1,1,33367.25,At Risk
4099,1,1,1,33457.69,At Risk
6025,5,2,1,33531.79,Recent
3200,3,1,1,33608.35,Regular
6993,1,1,1,33616.17,At Risk
1426,1,1,1,33620.38,At Risk
1478,4,1,1,33636.53,Recent
2188,1,1,1,33672.19,At Risk
4686,2,2,1,33803.21,At Risk
1882,5,1,1,33855.79,Recent
5100,3,1,1,33857.80,Regular
7889,2,2,1,33868.25,At Risk
7806,2,2,1,33869.20,At Risk
6177,1,1,1,33882.95,At Risk
969,3,1,1,33962.26,Regular
1567,1,1,1,34034.49,At Risk
8785,2,2,1,34048.98,At Risk
3959,3,1,1,34051.96,Regular
5004,2,1,1,34081.07,At Risk
2917,2,2,1,34182.61,At Risk
3135,2,2,1,34184.54,At Risk
7088,4,2,1,34244.05,Recent
1246,1,1,1,34261.36,At Risk
9291,2,2,1,34303.26,At Risk
3274,2,1,1,34303.28,At Risk
3341,2,2,1,34305.27,At Risk
1495,3,1,1,34353.26,Regular
2987,2,1,1,34426.96,At Risk
4002,5,1,1,34492.40,Recent
665,1,2,1,34532.74,At Risk
1668,1,1,1,34565.89,At Risk
1643,1,1,1,34568.51,At Risk
8963,1,2,1,34569.13,At Risk
8834,1,1,1,34597.06,At Risk
5835,3,1,1,34649.29,Regular
6626,5,1,1,34669.29,Recent
4829,1,2,1,34697.99,At Risk
4003,4,1,1,34698.45,Recent
8636,1,1,1,34700.00,At Risk
200,4,3,1,34745.31,Recent
5923,1,1,1,34838.03,At Risk
5254,2,2,1,34849.22,At Risk
188,1,2,1,34916.32,At Risk
2208,1,1,1,34954.79,At Risk
3186,1,1,1,34980.15,At Risk
5225,1,1,1,35003.66,At Risk
6638,1,1,1,35072.05,At Risk
2252,1,1,1,35104.00,At Risk
5145,1,1,1,35112.71,At Risk
4786,2,1,1,35125.79,At Risk
5054,2,2,1,35126.33,At Risk
163,1,2,1,35130.04,At Risk
4213,1,2,1,35135.07,At Risk
2081,1,1,1,35141.49,At Risk
4879,3,4,1,35159.18,Regular
2830,4,3,1,35206.28,Recent
9233,1,1,1,35217.35,At Risk
5096,4,1,1,35231.12,Recent
2086,1,1,1,35291.02,At Risk
2215,2,2,1,35297.70,At Risk
6498,1,1,1,35302.48,At Risk
7772,3,1,1,35302.54,Regular
9441,5,3,1,35325.90,Recent
4606,3,2,1,35330.21,Regular
7987,1,2,1,35333.18,At Risk
5924,1,1,1,35346.47,At Risk
8066,3,3,1,35352.25,Regular
5884,1,2,1,35367.38,At Risk
1718,1,1,1,35431.72,At Risk
1712,5,3,1,35447.07,Recent
2502,1,1,1,35465.99,At Risk
5952,3,2,1,35504.76,Regular
9641,3,1,1,35521.77,Regular
9685,3,1,1,35522.26,Regular
8997,2,1,1,35531.73,At Risk
5432,1,2,1,35562.60,At Risk
4814,2,2,1,35584.22,At Risk
2799,3,1,1,35586.64,Regular
3191,3,2,1,35613.91,Regular
3415,4,1,1,35631.30,Recent
7660,4,3,1,35685.08,Recent
4461,3,1,1,35693.38,Regular
4232,1,1,1,35733.61,At Risk
1323,3,2,1,35749.74,Regular
6897,1,4,1,35781.97,Regular
100,3,2,1,35793.42,Regular
403,2,1,1,35796.11,At Risk
3043,1,1,1,35797.69,At Risk
301,5,4,1,35904.32,Recent
7159,4,2,1,35939.40,Recent
2021,5,3,1,35989.63,Recent
3262,5,1,1,36020.50,Recent
1544,4,3,1,36051.08,Recent
1124,1,1,1,36057.36,At Risk
4422,2,1,1,36067.42,At Risk
2300,5,3,1,36090.81,Recent
4880,2,1,1,36103.75,At Risk
9435,3,2,1,36113.12,Regular
2292,5,1,1,36125.53,Recent
8549,3,3,1,36144.16,Regular
5302,1,1,1,36159.60,At Risk
6724,1,1,1,36159.89,At Risk
2632,3,2,1,36162.98,Regular
4352,5,1,1,36176.87,Recent
1411,2,1,1,36196.18,At Risk
3384,1,1,1,36222.09,At Risk
629,5,1,1,36287.63,Recent
4146,2,1,1,36306.85,At Risk
9538,1,1,1,36310.51,At Risk
4772,5,1,1,36353.30,Recent
1565,2,1,1,36377.62,At Risk
6300,4,1,1,36377.70,Recent
3991,4,3,1,36388.08,Recent
3292,1,1,1,36402.08,At Risk
4130,5,1,1,36414.37,Recent
3457,1,1,1,36435.96,At Risk
4595,4,2,1,36444.82,Recent
23,1,1,1,36484.09,At Risk
3025,1,1,1,36492.89,At Risk
7748,1,1,1,36504.05,At Risk
4727,4,2,1,36582.00,Recent
7888,5,1,1,36598.35,Recent
9412,2,1,1,36615.10,At Risk
2512,3,2,1,36616.27,Regular
6203,1,1,1,36636.03,At Risk
1047,1,1,1,36709.83,At Risk
1598,5,3,1,36711.06,Recent
7301,2,2,1,36716.69,At Risk
5166,4,1,1,36736.33,Recent
9675,3,3,1,36751.35,Regular
7164,1,1,1,36754.81,At Risk
1424,2,1,1,36766.03,At Risk
726,4,3,1,36777.28,Recent
302,1,1,1,36801.72,At Risk
7809,3,2,1,36808.94,Regular
2980,1,1,1,36863.02,At Risk
3621,1,1,1,36863.38,At Risk
2342,1,1,1,36926.58,At Risk
1952,1,2,1,36961.46,At Risk
8624,4,1,1,36976.02,Recent
346,1,2,1,37011.42,At Risk
1964,3,3,1,37049.90,Regular
8917,1,1,1,37064.67,At Risk
6270,1,1,1,37071.88,At Risk
2064,5,1,1,37074.79,Recent
5683,3,1,1,37115.33,Regular
6644,1,1,1,37124.56,At Risk
3660,5,1,1,37137.79,Recent
8348,4,1,1,37140.71,Recent
3645,4,1,1,37146.09,Recent
4615,2,1,1,37182.04,At Risk
469,1,1,1,37199.51,At Risk
9104,1,1,1,37221.13,At Risk
3160,5,1,1,37229.19,Recent
8384,1,2,1,37230.35,At Risk
7912,5,3,1,37238.05,Recent
2800,1,2,1,37252.72,At Risk
2596,1,1,1,37286.23,At Risk
4797,1,1,1,37302.02,At Risk
4682,1,1,1,37323.09,At Risk
8992,4,3,1,37325.67,Recent
6150,3,3,1,37343.33,Regular
9870,3,2,1,37359.64,Regular
6163,2,1,1,37376.90,At Risk
2118,2,1,1,37432.56,At Risk
2272,1,1,1,37507.13,At Risk
5048,4,1,1,37523.69,Recent
8229,2,5,1,37529.66,Regular
6301,3,2,1,37594.33,Regular
8244,3,2,1,37602.46,Regular
7287,4,1,1,37616.86,Recent
1039,1,1,1,37672.88,At Risk
3284,5,2,1,37741.69,Recent
3020,2,1,1,37771.14,At Risk
2291,1,2,1,37779.16,At Risk
177,2,2,1,37788.38,At Risk
6020,1,2,1,37838.40,At Risk
1909,1,1,1,37839.87,At Risk
8737,1,1,1,37842.91,At Risk
3952,1,1,1,37865.97,At Risk
7352,1,1,1,37926.37,At Risk
5775,1,1,1,37946.23,At Risk
2581,3,1,1,37948.08,Regular
6970,2,1,1,37981.95,At Risk
2690,4,3,1,37990.59,Recent
6707,4,1,1,38028.17,Recent
9854,1,2,1,38085.43,At Risk
3027,1,1,1,38161.96,At Risk
2401,1,1,1,38168.44,At Risk
9334,1,1,1,38196.61,At Risk
137,2,1,1,38199.83,At Risk
3450,1,1,1,38228.40,At Risk
6652,5,4,1,38237.91,Recent
5399,4,1,1,38246.83,Recent
3853,4,3,1,38271.99,Recent
9581,5,1,1,38278.90,Recent
8635,1,2,1,38410.79,At Risk
6946,1,1,1,38440.56,At Risk
3273,1,1,1,38469.85,At Risk
2017,1,1,1,38480.15,At Risk
7044,1,1,1,38494.41,At Risk
2657,4,1,1,38510.99,Recent
9624,4,2,1,38538.77,Recent
1626,4,1,1,38541.91,Recent
350,3,3,1,38583.22,Regular
3299,1,1,1,38585.77,At Risk
8360,2,2,1,38604.67,At Risk
3179,3,2,1,38622.07,Regular
3046,4,1,1,38630.50,Recent
5675,5,3,1,38651.05,Recent
730,1,1,1,38676.41,At Risk
6531,1,1,1,38677.56,At Risk
447,2,1,1,38726.25,At Risk
214,1,2,1,38729.71,At Risk
1423,2,1,1,38760.08,At Risk
2602,5,3,1,38792.23,Recent
199,1,1,1,38810.61,At Risk
3187,1,1,1,38813.95,At Risk
6390,3,2,1,38834.13,Regular
2251,1,1,1,38874.85,At Risk
3665,1,2,1,38892.13,At Risk
1769,5,1,1,38933.09,Recent
4148,2,2,1,38945.66,At Risk
3623,2,1,1,38964.02,At Risk
5653,4,1,1,39025.09,Recent
4669,1,1,1,39042.94,At Risk
9619,1,1,1,39064.49,At Risk
2438,5,1,1,39080.83,Recent
8529,5,1,1,39134.09,Recent
8543,1,1,1,39147.41,At Risk
5157,4,3,1,39203.50,Recent
1781,1,1,1,39256.99,At Risk
8691,1,2,1,39275.15,At Risk
9039,1,1,1,39280.62,At Risk
3527,2,2,1,39286.17,At Risk
755,5,3,1,39303.00,Recent
1177,2,1,1,39309.42,At Risk
272,1,1,1,39313.95,At Risk
37,2,1,1,39321.53,At Risk
2084,2,2,1,39338.38,At Risk
8742,1,1,1,39341.26,At Risk
9051,3,2,1,39356.02,Regular
8758,1,1,1,39364.63,At Risk
7752,2,2,1,39380.87,At Risk
732,5,1,1,39499.88,Recent
1336,5,1,1,39531.46,Recent
8660,2,3,1,39538.33,Regular
3603,2,1,1,39539.98,At Risk
8114,1,1,1,39549.05,At Risk
7074,5,3,1,39551.53,Recent
4056,1,1,1,39554.01,At Risk
5410,3,2,1,39566.84,Regular
9897,1,1,1,39571.03,At Risk
660,1,1,1,39581.85,At Risk
3745,2,1,1,39584.08,At Risk
5690,3,1,1,39597.69,Regular
1307,5,1,1,39626.02,Recent
8936,2,2,1,39639.30,At Risk
6969,3,3,1,39661.24,Regular
4840,4,1,1,39664.05,Recent
9440,1,1,1,39700.99,At Risk
7853,2,1,1,39703.70,At Risk
3658,2,1,1,39721.90,At Risk
5628,2,1,1,39753.92,At Risk
7505,3,2,1,39776.49,Regular
3207,2,1,1,39805.56,At Risk
1273,2,2,1,39825.88,At Risk
4312,5,3,1,39830.74,Recent
2303,1,1,1,39856.95,At Risk
6417,4,3,1,39877.95,Recent
5002,5,1,1,39951.82,Recent
7443,4,3,1,40007.64,Recent
774,2,1,1,40011.13,At Risk
7868,1,1,1,40104.41,At Risk
1371,1,1,1,40104.55,At Risk
7534,1,1,1,40110.71,At Risk
186,2,2,1,40115.91,At Risk
7185,2,1,1,40136.73,At Risk
2232,1,2,1,40145.23,At Risk
946,1,2,1,40197.70,At Risk
4869,5,1,1,40199.93,Recent
7067,1,1,1,40200.18,At Risk
6332,1,1,1,40201.71,At Risk
9216,3,2,1,40316.48,Regular
7376,3,3,1,40334.71,Regular
549,2,1,1,40339.04,At Risk
3543,1,2,1,40361.71,At Risk
2178,2,2,1,40393.27,At Risk
6780,2,1,1,40402.75,At Risk
9407,2,2,1,40446.25,At Risk
3841,3,3,1,40451.86,Regular
6182,1,1,1,40483.82,At Risk
3101,1,1,1,40500.41,At Risk
8697,5,1,1,40542.45,Recent
7528,5,1,1,40626.07,Recent
8470,2,1,1,40648.36,At Risk
5434,2,1,1,40665.31,At Risk
465,4,1,1,40733.62,Recent
1445,2,2,1,40757.49,At Risk
1083,2,2,1,40759.06,At Risk
4858,1,1,1,40782.21,At Risk
1321,3,2,1,40859.63,Regular
7471,1,1,1,40875.18,At Risk
9125,2,2,1,40946.31,At Risk
6094,5,1,1,40960.08,Recent
7903,3,2,1,40971.13,Regular
4974,5,3,1,40984.87,Recent
2411,2,2,1,40986.42,At Risk
2424,2,1,1,40997.00,At Risk
3211,4,2,1,41010.78,Recent
9299,1,1,1,41062.04,At Risk
2658,1,1,1,41146.23,At Risk
7538,4,2,1,41186.15,Recent
9302,3,3,1,41206.05,Regular
6000,4,3,1,41213.00,Recent
6896,1,1,1,41261.16,At Risk
738,4,2,1,41261.26,Recent
5849,4,4,1,41280.33,Recent
288,1,1,1,41303.87,At Risk
6695,3,3,1,41331.79,Regular
7815,1,1,1,41391.24,At Risk
1389,5,3,1,41425.29,Recent
5940,1,1,1,41439.11,At Risk
6385,5,1,1,41447.31,Recent
2979,1,1,1,41450.52,At Risk
4060,1,1,1,41476.40,At Risk
6788,1,1,1,41479.10,At Risk
4355,1,1,1,41480.03,At Risk
9872,5,3,1,41480.88,Recent
9712,2,2,1,41481.58,At Risk
306,1,1,1,41493.83,At Risk
3635,5,3,1,41512.72,Recent
9770,3,4,1,41514.39,Regular
7779,5,1,1,41554.15,Recent
5120,3,2,1,41587.58,Regular
1254,3,1,1,41610.93,Regular
8891,3,2,1,41611.26,Regular
2896,4,2,1,41630.65,Recent
363,1,1,1,41659.51,At Risk
5080,4,1,1,41703.45,Recent
9752,2,2,1,41713.94,At Risk
8246,5,1,1,41717.12,Recent
141,2,2,1,41730.76,At Risk
7166,1,1,1,41795.89,At Risk
6048,1,1,1,41840.85,At Risk
4180,2,2,1,41873.07,At Risk
9667,4,3,1,41873.93,Recent
5068,2,1,1,41885.82,At Risk
6650,2,2,1,41927.35,At Risk
6335,4,3,1,41931.84,Recent
4594,1,1,1,41934.80,At Risk
3655,1,1,1,41995.06,At Risk
1049,1,4,1,42099.30,Regular
318,2,1,1,42110.64,At Risk
1250,1,2,1,42132.29,At Risk
3002,3,2,1,42137.74,Regular
1089,2,2,1,42146.61,At Risk
6767,2,1,1,42151.00,At Risk
2463,2,2,1,42170.59,At Risk
2858,3,1,1,42177.22,Regular
8112,3,1,1,42181.28,Regular
4107,5,3,1,42248.28,Recent
9034,4,1,1,42288.96,Recent
7015,3,1,1,42324.80,Regular
3757,4,1,1,42337.57,Recent
5152,5,1,1,42342.36,Recent
8862,1,2,1,42342.75,At Risk
1794,1,2,1,42343.09,At Risk
6671,3,2,1,42351.50,Regular
4418,1,1,1,42372.98,At Risk
8010,3,2,1,42374.20,Regular
6994,3,1,1,42379.11,Regular
6067,3,1,1,42415.18,Regular
1939,1,1,1,42430.44,At Risk
9609,2,1,1,42439.66,At Risk
5557,1,1,1,42461.79,At Risk
9076,4,1,1,42475.51,Recent
3376,1,1,1,42508.33,At Risk
2705,2,2,1,42532.39,At Risk
9637,1,1,1,42544.33,At Risk
4171,2,1,1,42546.64,At Risk
7654,1,1,1,42566.82,At Risk
8316,3,2,1,42579.38,Regular
986,5,1,1,42581.28,Recent
3352,2,2,1,42616.40,At Risk
4158,2,1,1,42618.91,At Risk
4362,4,1,1,42622.46,Recent
8026,1,1,1,42628.00,At Risk
7243,5,2,1,42631.35,Recent
5794,2,1,1,42633.68,At Risk
713,2,1,1,42635.24,At Risk
8905,2,2,1,42635.61,At Risk
9119,4,4,1,42677.29,Recent
7121,4,1,1,42682.72,Recent
8037,3,1,1,42709.45,Regular
9338,1,2,1,42720.07,At Risk
1405,3,3,1,42722.32,Regular
2544,1,1,1,42814.77,At Risk
5441,5,4,1,42829.59,Recent
1228,4,2,1,42852.83,Recent
4254,1,2,1,42864.52,At Risk
1281,2,2,1,42874.68,At Risk
7066,3,3,1,42910.75,Regular
6074,2,2,1,42921.88,At Risk
7334,2,2,1,42945.33,At Risk
6914,1,2,1,42964.59,At Risk
694,3,3,1,42982.47,Regular
7826,1,1,1,43024.66,At Risk
4032,2,1,1,43047.43,At Risk
3562,5,1,1,43049.25,Recent
4236,2,2,1,43049.64,At Risk
5955,2,1,1,43085.01,At Risk
1969,2,2,1,43112.05,At Risk
871,5,1,1,43124.22,Recent
4068,4,3,1,43146.42,Recent
9132,1,1,1,43146.73,At Risk
8909,4,4,1,43217.80,Recent
887,3,3,1,43220.84,Regular
1789,5,3,1,43269.49,Recent
8748,3,3,1,43272.89,Regular
8870,3,3,1,43274.24,Regular
77,4,1,1,43324.48,Recent
1592,2,2,1,43325.78,At Risk
9423,2,2,1,43330.92,At Risk
187,2,2,1,43335.02,At Risk
7575,2,2,1,43337.32,At Risk
3270,1,1,1,43363.39,At Risk
2319,4,2,1,43390.18,Recent
582,1,1,1,43392.75,At Risk
6294,1,1,1,43414.57,At Risk
4531,3,2,1,43453.64,Regular
3953,1,1,1,43509.83,At Risk
6964,2,1,1,43549.40,At Risk
8219,1,1,1,43552.74,At Risk
9861,1,1,1,43593.94,At Risk
2726,3,2,1,43604.94,Regular
9059,2,2,1,43633.36,At Risk
4909,1,1,1,43637.16,At Risk
7028,1,1,1,43664.58,At Risk
2545,1,1,1,43678.01,At Risk
4300,4,2,1,43687.47,Recent
4265,3,1,1,43693.51,Regular
3929,3,3,1,43711.18,Regular
1771,4,1,1,43748.55,Recent
6806,4,1,1,43785.09,Recent
2523,1,2,1,43787.82,At Risk
5589,1,1,1,43789.82,At Risk
2481,1,2,1,43805.17,At Risk
6152,4,2,1,43812.49,Recent
2556,1,2,1,43829.73,At Risk
5834,1,2,1,43846.98,At Risk
8022,1,1,1,43868.19,At Risk
6904,2,1,1,43880.52,At Risk
9196,2,2,1,43889.61,At Risk
6525,1,3,1,43916.48,Regular
6102,3,2,1,43956.72,Regular
8243,2,1,1,43994.99,At Risk
8547,1,1,1,44006.78,At Risk
4479,1,1,1,44039.56,At Risk
1842,2,1,1,44062.46,At Risk
8102,4,3,1,44075.36,Recent
1451,5,1,1,44091.67,Recent
2457,1,1,1,44092.17,At Risk
6194,3,1,1,44112.82,Regular
2981,5,1,1,44118.96,Recent
7472,2,2,1,44176.44,At Risk
8364,2,2,1,44192.65,At Risk
4266,3,2,1,44207.67,Regular
1946,1,1,1,44210.39,At Risk
894,1,1,1,44216.95,At Risk
1557,1,1,1,44224.96,At Risk
2561,4,5,1,44233.21,Recent
8900,3,3,1,44238.57,Regular
161,1,1,1,44254.36,At Risk
5012,1,1,1,44281.89,At Risk
2842,3,2,1,44284.62,Regular
2461,5,1,1,44285.68,Recent
918,2,4,1,44308.85,Regular
7052,1,2,1,44316.40,At Risk
5530,2,2,1,44322.14,At Risk
2141,1,1,1,44357.99,At Risk
7775,3,2,1,44365.49,Regular
3630,2,2,1,44383.30,At Risk
7400,4,1,1,44385.19,Recent
9979,5,1,1,44393.44,Recent
5199,3,4,1,44435.68,Regular
7009,2,2,1,44466.55,At Risk
2495,3,2,1,44479.33,Regular
8278,2,2,1,44484.79,At Risk
8143,4,1,1,44535.97,Recent
8550,4,1,1,44594.86,Recent
2454,3,2,1,44604.50,Regular
7285,2,1,1,44606.46,At Risk
2588,4,1,1,44609.44,Recent
371,1,1,1,44682.52,At Risk
8146,4,4,1,44685.28,Recent
6910,2,1,1,44697.93,At Risk
1649,3,2,1,44701.67,Regular
4490,1,1,1,44706.56,At Risk
9992,3,2,1,44733.24,Regular
5305,1,1,1,44740.88,At Risk
6892,4,2,1,44749.57,Recent
4911,1,1,1,44755.05,At Risk
9179,1,1,1,44773.94,At Risk
1884,5,3,1,44779.25,Recent
8656,3,3,1,44795.71,Regular
6342,5,4,1,44868.47,Recent
4344,3,2,1,44874.05,Regular
4465,4,2,1,44933.68,Recent
6740,1,1,1,44983.37,At Risk
5896,3,2,1,45004.98,Regular
9971,4,1,1,45037.62,Recent
4738,1,1,1,45061.58,At Risk
4414,1,1,1,45091.54,At Risk
610,4,3,1,45100.55,Recent
8955,2,1,1,45110.63,At Risk
2599,1,1,1,45110.93,At Risk
1627,5,3,1,45112.83,Recent
8704,4,3,1,45154.65,Recent
7588,5,1,1,45191.90,Recent
8347,5,2,1,45225.22,Recent
2197,2,1,1,45259.58,At Risk
102,2,1,1,45303.58,At Risk
4773,2,2,1,45321.02,At Risk
1097,2,2,1,45355.71,At Risk
8174,1,2,1,45376.40,At Risk
136,5,1,1,45389.47,Recent
8490,1,1,1,45405.44,At Risk
6017,1,1,1,45409.31,At Risk
9019,3,3,1,45444.04,Regular
7449,1,1,1,45451.24,At Risk
9025,1,1,1,45515.10,At Risk
2233,2,2,1,45546.12,At Risk
5592,4,3,1,45562.44,Recent
5723,4,1,1,45579.33,Recent
9505,4,2,1,45580.03,Recent
9043,1,1,1,45623.94,At Risk
1309,2,2,1,45670.03,At Risk
9540,1,2,1,45671.85,At Risk
3970,2,2,1,45682.66,At Risk
6236,5,1,1,45725.28,Recent
9697,2,2,1,45730.28,At Risk
9832,1,1,1,45750.49,At Risk
6923,1,1,1,45753.25,At Risk
8288,1,1,1,45762.02,At Risk
1543,1,2,1,45772.75,At Risk
467,1,1,1,45783.13,At Risk
6772,3,3,1,45783.33,Regular
6628,5,4,1,45802.01,Recent
9147,2,2,1,45811.78,At Risk
3159,5,3,1,45824.39,Recent
3624,1,1,1,45870.06,At Risk
3788,1,1,1,45884.87,At Risk
6553,5,1,1,45893.13,Recent
4587,5,2,1,45929.76,Recent
4379,2,2,1,45930.29,At Risk
7255,1,1,1,45933.85,At Risk
3831,1,1,1,45954.03,At Risk
2721,1,1,1,45959.17,At Risk
9621,1,1,1,45962.05,At Risk
3840,3,2,1,45983.36,Regular
6199,2,1,1,45984.78,At Risk
3370,1,2,1,46005.10,At Risk
146,2,3,1,46027.96,Regular
